species,functional,program,energy_hartree,wall_time_seconds,cpu_time_seconds,cpu_time_source,nprocs,completed,output_file
39-R1,OLYP-D3BJ,Q-Chem,-2923.3346092556,63.95,1548.28,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/39-R1_OLYP-D3BJ.out
39-TS,OLYP-D3BJ,Q-Chem,-2923.3320929116,56.88,1693.79,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/39-TS_OLYP-D3BJ.out
4-P1,OLYP-D3BJ,Q-Chem,-834.3933419378,91.39,2667.58,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/4-P1_OLYP-D3BJ.out
4-TS,OLYP-D3BJ,Q-Chem,-834.3558868202,125.74,2690.71,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/4-TS_OLYP-D3BJ.out
40-P1,OLYP-D3BJ,Q-Chem,-462.9808069961,55.48,1616.49,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/40-P1_OLYP-D3BJ.out
40-R1,OLYP-D3BJ,Q-Chem,-923.1935048905,68.28,2067.78,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/40-R1_OLYP-D3BJ.out
40-TS,OLYP-D3BJ,Q-Chem,-923.1871124441,87.32,2524.83,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/40-TS_OLYP-D3BJ.out
41-P1,OLYP-D3BJ,Q-Chem,-822.9258360357,68.81,2086.23,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/41-P1_OLYP-D3BJ.out
41-R1,OLYP-D3BJ,Q-Chem,-1283.1393037776,73.43,2229.78,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/41-R1_OLYP-D3BJ.out
41-TS,OLYP-D3BJ,Q-Chem,-1283.1402051735,98.86,2965.02,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/41-TS_OLYP-D3BJ.out
42-P1,OLYP-D3BJ,Q-Chem,-509.5103521286,46.02,1337.24,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/42-P1_OLYP-D3BJ.out
42-R1,OLYP-D3BJ,Q-Chem,-430.8739450593,19.98,572.12,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/42-R1_OLYP-D3BJ.out
42-R2,OLYP-D3BJ,Q-Chem,-78.6048226288,2.09,46.84,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/42-R2_OLYP-D3BJ.out
42-TS,OLYP-D3BJ,Q-Chem,-509.474674926,44.27,1331.94,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/42-TS_OLYP-D3BJ.out
43-P1,OLYP-D3BJ,Q-Chem,-304.8231858495,53.06,802.22,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/43-P1_OLYP-D3BJ.out
43-R1,OLYP-D3BJ,Q-Chem,-304.7980478121,38.52,855.87,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/43-R1_OLYP-D3BJ.out
43-TS,OLYP-D3BJ,Q-Chem,-304.7860518445,38.64,918.0,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/43-TS_OLYP-D3BJ.out
44-P1,OLYP-D3BJ,Q-Chem,-109.5574067224,10.38,41.65,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/44-P1_OLYP-D3BJ.out
44-P2,OLYP-D3BJ,Q-Chem,-195.2800198199,13.45,391.97,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/44-P2_OLYP-D3BJ.out
44-TS,OLYP-D3BJ,Q-Chem,-304.8215230549,28.94,778.67,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/44-TS_OLYP-D3BJ.out
45-P1,OLYP-D3BJ,Q-Chem,-422.7917251448,83.21,2324.52,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/45-P1_OLYP-D3BJ.out
45-R1,OLYP-D3BJ,Q-Chem,-422.7765608649,74.76,2197.55,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/45-R1_OLYP-D3BJ.out
45-TS,OLYP-D3BJ,Q-Chem,-422.7620990842,87.48,2497.75,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/45-TS_OLYP-D3BJ.out
46-P1,OLYP-D3BJ,Q-Chem,-313.2711631546,56.69,1433.59,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/46-P1_OLYP-D3BJ.out
46-TS,OLYP-D3BJ,Q-Chem,-422.7923145727,79.76,2326.08,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/46-TS_OLYP-D3BJ.out
47-P1,OLYP-D3BJ,Q-Chem,-309.643439842,28.51,845.6,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/47-P1_OLYP-D3BJ.out
47-R1,OLYP-D3BJ,Q-Chem,-419.2137547875,49.35,1479.17,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/47-R1_OLYP-D3BJ.out
47-TS,OLYP-D3BJ,Q-Chem,-419.1920351008,50.9,1562.06,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/47-TS_OLYP-D3BJ.out
48-P1,OLYP-D3BJ,Q-Chem,-951.7487914391,140.9,4185.8,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/48-P1_OLYP-D3BJ.out
48-R1,OLYP-D3BJ,Q-Chem,-1061.2718941932,208.89,6129.12,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/48-R1_OLYP-D3BJ.out
48-TS,OLYP-D3BJ,Q-Chem,-1061.270897286,191.92,5620.75,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/48-TS_OLYP-D3BJ.out
49-P1,OLYP-D3BJ,Q-Chem,-477.3972623737,37.52,1125.51,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/49-P1_OLYP-D3BJ.out
49-R1,OLYP-D3BJ,Q-Chem,-586.9007607396,65.9,1902.03,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/49-R1_OLYP-D3BJ.out
49-TS,OLYP-D3BJ,Q-Chem,-586.8969303289,72.85,2131.83,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/49-TS_OLYP-D3BJ.out
5-P1,OLYP-D3BJ,Q-Chem,-440.2317861924,338.76,9897.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/5-P1_OLYP-D3BJ.out
5-R1,OLYP-D3BJ,Q-Chem,-170.8765139312,12.95,384.93,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/5-R1_OLYP-D3BJ.out
5-R2,OLYP-D3BJ,Q-Chem,-269.3207235248,94.55,2879.23,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/5-R2_OLYP-D3BJ.out
5-TS,OLYP-D3BJ,Q-Chem,-440.212396511,339.41,10151.14,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/5-TS_OLYP-D3BJ.out
50-R1,OLYP-D3BJ,Q-Chem,-645.1729197726,52.34,1565.7,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/50-R1_OLYP-D3BJ.out
50-R2,OLYP-D3BJ,Q-Chem,-416.07285459,20.43,624.31,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/50-R2_OLYP-D3BJ.out
50-TS,OLYP-D3BJ,Q-Chem,-1061.2486479283,298.17,6857.95,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/50-TS_OLYP-D3BJ.out
6-P1,OLYP-D3BJ,Q-Chem,-440.265574842,327.0,9766.19,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/6-P1_OLYP-D3BJ.out
6-TS,OLYP-D3BJ,Q-Chem,-440.2037752656,284.56,8548.61,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/6-TS_OLYP-D3BJ.out
7-P1,OLYP-D3BJ,Q-Chem,-616.2172196199,129.96,3151.46,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/7-P1_OLYP-D3BJ.out
7-R1,OLYP-D3BJ,Q-Chem,-616.2010342765,421.58,12695.02,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/7-R1_OLYP-D3BJ.out
7-TS,OLYP-D3BJ,Q-Chem,-616.2006653125,138.82,4027.65,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/7-TS_OLYP-D3BJ.out
8-P1,OLYP-D3BJ,Q-Chem,-1115.8071772032,25.18,659.35,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/8-P1_OLYP-D3BJ.out
8-R1,OLYP-D3BJ,Q-Chem,-157.2609142548,8.2,221.91,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/8-R1_OLYP-D3BJ.out
8-R2,OLYP-D3BJ,Q-Chem,-958.4891803997,3.78,57.15,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/8-R2_OLYP-D3BJ.out
8-TS,OLYP-D3BJ,Q-Chem,-1115.7605269654,33.57,807.66,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/8-TS_OLYP-D3BJ.out
9-P1,OLYP-D3BJ,Q-Chem,-615.0381388186,121.3,3588.01,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/9-P1_OLYP-D3BJ.out
9-R1,OLYP-D3BJ,Q-Chem,-615.0272401856,123.8,3507.87,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/9-R1_OLYP-D3BJ.out
9-TS,OLYP-D3BJ,Q-Chem,-615.0189396477,143.26,3893.99,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/9-TS_OLYP-D3BJ.out
1-P1,wB97M-V,Q-Chem,-616.8065334205,737.47,21907.57,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/1-P1_wB97M-V.out
1-R1,wB97M-V,Q-Chem,-616.8075670368,669.1,19746.38,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/1-R1_wB97M-V.out
1-TS,wB97M-V,Q-Chem,-616.7922242302,746.51,22052.76,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/1-TS_wB97M-V.out
10-P1,wB97M-V,Q-Chem,-153.1879247943,9.84,268.15,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/10-P1_wB97M-V.out
10-P2,wB97M-V,Q-Chem,-39.8211515953,4.94,74.13,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/10-P2_wB97M-V.out
10-R1,wB97M-V,Q-Chem,-193.0235947679,36.37,1012.81,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/10-R1_wB97M-V.out
10-TS,wB97M-V,Q-Chem,-192.9956431806,29.31,868.56,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/10-TS_wB97M-V.out
11-P1,wB97M-V,Q-Chem,-344.9364047867,92.64,2806.32,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/11-P1_wB97M-V.out
11-P2,wB97M-V,Q-Chem,-203.4568204998,21.59,397.82,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/11-P2_wB97M-V.out
11-R1,wB97M-V,Q-Chem,-548.3993980044,469.61,14181.09,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/11-R1_wB97M-V.out
11-TS,wB97M-V,Q-Chem,-548.3815888238,307.7,9124.12,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/11-TS_wB97M-V.out
12-P1,wB97M-V,Q-Chem,-803.6103940248,358.34,10698.28,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/12-P1_wB97M-V.out
12-R1,wB97M-V,Q-Chem,-646.3557036656,81.95,2453.48,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/12-R1_wB97M-V.out
12-R2,wB97M-V,Q-Chem,-157.1950472063,28.02,838.31,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/12-R2_wB97M-V.out
12-TS,wB97M-V,Q-Chem,-803.5522711393,317.47,9409.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/12-TS_wB97M-V.out
13-P1,wB97M-V,Q-Chem,-456.1545500939,168.86,5083.18,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/13-P1_wB97M-V.out
13-R1,wB97M-V,Q-Chem,-193.0235930136,28.25,855.77,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/13-R1_wB97M-V.out
13-R2,wB97M-V,Q-Chem,-263.0952873287,20.49,633.44,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/13-R2_wB97M-V.out
13-TS,wB97M-V,Q-Chem,-456.1050564017,159.21,4780.61,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/13-TS_wB97M-V.out
14-P1,wB97M-V,Q-Chem,-388.3559539577,223.47,6334.4,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/14-P1_wB97M-V.out
14-R1,wB97M-V,Q-Chem,-193.0168284032,42.2,1094.07,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/14-R1_wB97M-V.out
14-R2,wB97M-V,Q-Chem,-195.2648377202,37.86,1123.34,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/14-R2_wB97M-V.out
14-TS,wB97M-V,Q-Chem,-388.3061529758,207.53,6080.7,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/14-TS_wB97M-V.out
15-P1,wB97M-V,Q-Chem,-384.9968988971,127.62,3669.57,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/15-P1_wB97M-V.out
15-R1,wB97M-V,Q-Chem,-306.4037661869,41.24,1226.35,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/15-R1_wB97M-V.out
15-R2,wB97M-V,Q-Chem,-78.5715776268,3.03,77.32,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/15-R2_wB97M-V.out
15-TS,wB97M-V,Q-Chem,-384.9436647899,114.03,3264.52,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/15-TS_wB97M-V.out
16-P1,wB97M-V,Q-Chem,-460.2269193379,182.03,5502.45,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/16-P1_wB97M-V.out
16-R1,wB97M-V,Q-Chem,-381.6411032743,107.08,3226.32,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/16-R1_wB97M-V.out
16-TS,wB97M-V,Q-Chem,-460.1829092859,183.52,5271.26,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/16-TS_wB97M-V.out
17-P1,wB97M-V,Q-Chem,-647.6691200535,241.86,7022.18,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/17-P1_wB97M-V.out
17-R2,wB97M-V,Q-Chem,-341.2332615425,22.14,653.41,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/17-R2_wB97M-V.out
17-TS,wB97M-V,Q-Chem,-647.6296523372,308.41,9010.55,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/17-TS_wB97M-V.out
18-P1,wB97M-V,Q-Chem,-555.2965146832,65.25,1940.4,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/18-P1_wB97M-V.out
18-R1,wB97M-V,Q-Chem,-398.0895827695,7.34,41.37,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/18-R1_wB97M-V.out
18-TS,wB97M-V,Q-Chem,-555.282781441,63.62,1882.25,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/18-TS_wB97M-V.out
19-P1,wB97M-V,Q-Chem,-554.0665933657,52.77,1567.79,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/19-P1_wB97M-V.out
19-R2,wB97M-V,Q-Chem,-155.9712366225,20.12,597.18,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/19-R2_wB97M-V.out
19-TS,wB97M-V,Q-Chem,-554.0570441215,51.01,1549.37,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/19-TS_wB97M-V.out
2-P1,wB97M-V,Q-Chem,-616.8296212954,649.98,19174.86,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/2-P1_wB97M-V.out
2-TS,wB97M-V,Q-Chem,-616.8012349475,688.1,19371.57,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/2-TS_wB97M-V.out
20-P1,wB97M-V,Q-Chem,-780.2617716411,129.43,3817.57,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/20-P1_wB97M-V.out
20-P2,wB97M-V,Q-Chem,-231.5514152227,57.98,1757.4,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/20-P2_wB97M-V.out
20-R1,wB97M-V,Q-Chem,-1011.8151134798,568.11,16873.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/20-R1_wB97M-V.out
20-TS,wB97M-V,Q-Chem,-1011.7988360663,507.84,14955.89,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/20-TS_wB97M-V.out
21-P1,wB97M-V,Q-Chem,-914.5980336609,335.21,9941.07,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/21-P1_wB97M-V.out
21-R1,wB97M-V,Q-Chem,-914.5834816096,345.62,10177.51,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/21-R1_wB97M-V.out
21-TS,wB97M-V,Q-Chem,-914.5713828527,358.32,10786.17,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/21-TS_wB97M-V.out
22-P1,wB97M-V,Q-Chem,-595.2374580214,549.32,15963.56,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/22-P1_wB97M-V.out
22-R1,wB97M-V,Q-Chem,-595.2166814716,595.8,17652.23,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/22-R1_wB97M-V.out
22-TS,wB97M-V,Q-Chem,-595.2006581253,551.08,16164.16,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/22-TS_wB97M-V.out
23-P1,wB97M-V,Q-Chem,-310.9492292587,140.24,3738.68,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/23-P1_wB97M-V.out
23-R1,wB97M-V,Q-Chem,-310.9430961734,140.54,4030.67,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/23-R1_wB97M-V.out
23-TS,wB97M-V,Q-Chem,-310.9287511852,223.26,4698.27,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/23-TS_wB97M-V.out
24-P1,wB97M-V,Q-Chem,-463.4127904592,135.84,4116.3,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/24-P1_wB97M-V.out
24-R1,wB97M-V,Q-Chem,-463.3987104649,224.49,4952.87,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/24-R1_wB97M-V.out
24-TS,wB97M-V,Q-Chem,-463.3903057999,160.47,4917.39,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/24-TS_wB97M-V.out
25-P1,wB97M-V,Q-Chem,-385.4567319249,260.38,7811.62,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/25-P1_wB97M-V.out
25-P2,wB97M-V,Q-Chem,-39.8211516218,3.65,95.84,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/25-P2_wB97M-V.out
25-R1,wB97M-V,Q-Chem,-384.783893116,308.02,9254.58,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/25-R1_wB97M-V.out
25-R2,wB97M-V,Q-Chem,-40.4950716298,3.94,99.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/25-R2_wB97M-V.out
25-TS,wB97M-V,Q-Chem,-425.2570674259,404.55,12008.46,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/25-TS_wB97M-V.out
26-P2,wB97M-V,Q-Chem,-115.0520286984,6.52,190.69,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/26-P2_wB97M-V.out
26-R2,wB97M-V,Q-Chem,-115.7227921289,7.13,210.93,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/26-R2_wB97M-V.out
26-TS,wB97M-V,Q-Chem,-500.4913195383,521.53,15103.87,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/26-TS_wB97M-V.out
27-P1,wB97M-V,Q-Chem,-75.7446547421,4.47,57.47,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/27-P1_wB97M-V.out
27-P2,wB97M-V,Q-Chem,-549.2308457267,12.73,184.5,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/27-P2_wB97M-V.out
27-R1,wB97M-V,Q-Chem,-548.541832133,5.86,141.09,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/27-R1_wB97M-V.out
27-R2,wB97M-V,Q-Chem,-76.4372746873,1.98,34.78,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/27-R2_wB97M-V.out
27-TS,wB97M-V,Q-Chem,-624.9710176621,21.39,643.56,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/27-TS_wB97M-V.out
28-R1,wB97M-V,Q-Chem,-40.4950709823,34.37,89.37,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/28-R1_wB97M-V.out
28-TS,wB97M-V,Q-Chem,-589.0318083874,24.68,729.3,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/28-TS_wB97M-V.out
29-P1,wB97M-V,Q-Chem,-157.7550110199,44.8,1306.58,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/29-P1_wB97M-V.out
29-R1,wB97M-V,Q-Chem,-158.4140646292,47.21,1383.76,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/29-R1_wB97M-V.out
29-TS,wB97M-V,Q-Chem,-706.9576051637,127.2,3718.51,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/29-TS_wB97M-V.out
3-P1,wB97M-V,Q-Chem,-834.2709235351,355.67,10713.64,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/3-P1_wB97M-V.out
3-R1,wB97M-V,Q-Chem,-834.2523664206,265.73,8026.83,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/3-R1_wB97M-V.out
3-TS,wB97M-V,Q-Chem,-834.2313412235,384.1,11550.53,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/3-TS_wB97M-V.out
30-P1,wB97M-V,Q-Chem,-117.2380684661,15.71,474.54,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/30-P1_wB97M-V.out
30-R1,wB97M-V,Q-Chem,-117.8827743762,32.4,398.06,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/30-R1_wB97M-V.out
30-TS,wB97M-V,Q-Chem,-666.424416756,62.28,1920.25,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/30-TS_wB97M-V.out
31-P1,wB97M-V,Q-Chem,-754.1544803891,394.03,11382.43,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/31-P1_wB97M-V.out
31-R1,wB97M-V,Q-Chem,-754.13279,463.91,13706.61,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/31-R1_wB97M-V.out
31-TS,wB97M-V,Q-Chem,-754.121522537,397.12,11649.59,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/31-TS_wB97M-V.out
32-P1,wB97M-V,Q-Chem,-562.3891029096,115.81,3465.63,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/32-P1_wB97M-V.out
32-R1,wB97M-V,Q-Chem,-562.3733994206,183.97,5459.25,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/32-R1_wB97M-V.out
32-TS,wB97M-V,Q-Chem,-562.360477238,135.27,3931.99,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/32-TS_wB97M-V.out
33-P1,wB97M-V,Q-Chem,-679.0863323135,264.55,7839.84,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/33-P1_wB97M-V.out
33-R1,wB97M-V,Q-Chem,-679.0728232465,386.43,10804.03,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/33-R1_wB97M-V.out
33-TS,wB97M-V,Q-Chem,-679.0581760038,273.84,8093.01,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/33-TS_wB97M-V.out
34-P1,wB97M-V,Q-Chem,-1139.9079279144,344.88,10044.79,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/34-P1_wB97M-V.out
34-R1,wB97M-V,Q-Chem,-1139.8934116559,465.32,13638.1,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/34-R1_wB97M-V.out
34-TS,wB97M-V,Q-Chem,-1139.8794902992,357.03,10471.23,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/34-TS_wB97M-V.out
35-P1,wB97M-V,Q-Chem,-3253.7833479923,384.96,11412.33,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/35-P1_wB97M-V.out
35-R1,wB97M-V,Q-Chem,-3253.7686557481,484.89,13691.22,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/35-R1_wB97M-V.out
35-TS,wB97M-V,Q-Chem,-3253.7547475246,335.45,9944.4,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/35-TS_wB97M-V.out
36-P1,wB97M-V,Q-Chem,-1074.9198950753,128.86,3938.23,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/36-P1_wB97M-V.out
36-R1,wB97M-V,Q-Chem,-1074.896069306,179.38,5510.84,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/36-R1_wB97M-V.out
36-TS,wB97M-V,Q-Chem,-1074.8844396898,122.71,3785.75,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/36-TS_wB97M-V.out
37-P1,wB97M-V,Q-Chem,-751.9559307544,109.86,3358.37,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/37-P1_wB97M-V.out
37-R1,wB97M-V,Q-Chem,-751.9365456001,138.19,4155.59,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/37-R1_wB97M-V.out
37-TS,wB97M-V,Q-Chem,-751.9216164142,110.16,3424.92,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/37-TS_wB97M-V.out
38-P1,wB97M-V,Q-Chem,-348.3068895117,180.55,5469.2,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/38-P1_wB97M-V.out
38-P2,wB97M-V,Q-Chem,-460.1222049103,56.67,39.55,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/38-P2_wB97M-V.out
38-R1,wB97M-V,Q-Chem,-808.4487961243,216.02,6232.27,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/38-R1_wB97M-V.out
