species,functional,program,energy_hartree,wall_time_seconds,gpu_time_seconds,cpu_time_seconds,cpu_time_source,nprocs,completed,output_file
35-TS,orbmol_v2,ASE,-3253.686391606537,,0.01374456,,,,True,structures/reference/35-TS.xyz
36-P1,orbmol_v2,ASE,-1074.907620771977,,0.01383489,,,,True,structures/reference/36-P1.xyz
36-R1,orbmol_v2,ASE,-1074.883029792378,,0.01274623,,,,True,structures/reference/36-R1.xyz
36-TS,orbmol_v2,ASE,-1074.871817172461,,0.01332585,,,,True,structures/reference/36-TS.xyz
37-P1,orbmol_v2,ASE,-751.940830334272,,0.01358462,,,,True,structures/reference/37-P1.xyz
37-R1,orbmol_v2,ASE,-751.917488022605,,0.01335057,,,,True,structures/reference/37-R1.xyz
37-TS,orbmol_v2,ASE,-751.904733935558,,0.01275066,,,,True,structures/reference/37-TS.xyz
38-P1,orbmol_v2,ASE,-348.292693237264,,0.01322210,,,,True,structures/reference/38-P1.xyz
38-P2,orbmol_v2,ASE,-460.141389038351,,0.01223652,,,,True,structures/reference/38-P2.xyz
38-R1,orbmol_v2,ASE,-808.439705092656,,0.01292001,,,,True,structures/reference/38-R1.xyz
38-TS,orbmol_v2,ASE,-808.423643179871,,0.01327385,,,,True,structures/reference/38-TS.xyz
39-P2,orbmol_v2,ASE,-2573.975991273258,,0.01153115,,,,True,structures/reference/39-P2.xyz
39-R1,orbmol_v2,ASE,-2922.263523571993,,0.01331789,,,,True,structures/reference/39-R1.xyz
39-TS,orbmol_v2,ASE,-2922.258070526442,,0.01381681,,,,True,structures/reference/39-TS.xyz
4-P1,orbmol_v2,ASE,-834.258316676213,,0.01376808,,,,True,structures/reference/4-P1.xyz
4-TS,orbmol_v2,ASE,-834.204466752350,,0.01352254,,,,True,structures/reference/4-TS.xyz
40-P1,orbmol_v2,ASE,-462.818500391713,,0.01238823,,,,True,structures/reference/40-P1.xyz
40-R1,orbmol_v2,ASE,-922.970744052626,,0.01342786,,,,True,structures/reference/40-R1.xyz
40-TS,orbmol_v2,ASE,-922.954647303237,,0.01337598,,,,True,structures/reference/40-TS.xyz
41-P1,orbmol_v2,ASE,-822.706839999562,,0.01258837,,,,True,structures/reference/41-P1.xyz
41-R1,orbmol_v2,ASE,-1282.860346017500,,0.01316511,,,,True,structures/reference/41-R1.xyz
41-TS,orbmol_v2,ASE,-1282.848535852580,,0.01379438,,,,True,structures/reference/41-TS.xyz
42-P1,orbmol_v2,ASE,-509.383266920878,,0.01336494,,,,True,structures/reference/42-P1.xyz
42-R1,orbmol_v2,ASE,-430.783408304562,,0.01341719,,,,True,structures/reference/42-R1.xyz
42-TS,orbmol_v2,ASE,-509.333762416440,,0.01425019,,,,True,structures/reference/42-TS.xyz
43-P1,orbmol_v2,ASE,-304.715034130823,,0.01406399,,,,True,structures/reference/43-P1.xyz
43-R1,orbmol_v2,ASE,-304.684155065456,,0.01364372,,,,True,structures/reference/43-R1.xyz
43-TS,orbmol_v2,ASE,-304.667145331578,,0.01408116,,,,True,structures/reference/43-TS.xyz
44-P1,orbmol_v2,ASE,-109.552608626584,,0.01272638,,,,True,structures/reference/44-P1.xyz
44-P2,orbmol_v2,ASE,-195.189602055708,,0.01337189,,,,True,structures/reference/44-P2.xyz
44-TS,orbmol_v2,ASE,-304.711952729864,,0.01291382,,,,True,structures/reference/44-TS.xyz
45-P1,orbmol_v2,ASE,-422.623127041090,,0.01297270,,,,True,structures/reference/45-P1.xyz
45-R1,orbmol_v2,ASE,-422.606781796146,,0.01333798,,,,True,structures/reference/45-R1.xyz
45-TS,orbmol_v2,ASE,-422.585950015495,,0.01396123,,,,True,structures/reference/45-TS.xyz
46-P1,orbmol_v2,ASE,-313.118117015688,,0.01428046,,,,True,structures/reference/46-P1.xyz
46-TS,orbmol_v2,ASE,-422.622179631799,,0.01344086,,,,True,structures/reference/46-TS.xyz
47-P1,orbmol_v2,ASE,-309.520969647997,,0.01413023,,,,True,structures/reference/47-P1.xyz
47-R1,orbmol_v2,ASE,-419.071272727319,,0.01421420,,,,True,structures/reference/47-R1.xyz
47-TS,orbmol_v2,ASE,-419.049960751777,,0.01357059,,,,True,structures/reference/47-TS.xyz
48-P1,orbmol_v2,ASE,-951.528049436816,,0.01430476,,,,True,structures/reference/48-P1.xyz
48-R1,orbmol_v2,ASE,-1061.037152055609,,0.01502782,,,,True,structures/reference/48-R1.xyz
48-TS,orbmol_v2,ASE,-1061.034366178744,,0.01353490,,,,True,structures/reference/48-TS.xyz
49-P1,orbmol_v2,ASE,-477.261656882837,,0.01272937,,,,True,structures/reference/49-P1.xyz
49-R1,orbmol_v2,ASE,-586.734486291383,,0.01348412,,,,True,structures/reference/49-R1.xyz
49-TS,orbmol_v2,ASE,-586.722179157256,,0.01415694,,,,True,structures/reference/49-TS.xyz
5-P1,orbmol_v2,ASE,-440.101520031243,,0.01435118,,,,True,structures/reference/5-P1.xyz
5-R1,orbmol_v2,ASE,-170.830911159136,,0.01345890,,,,True,structures/reference/5-R1.xyz
5-R2,orbmol_v2,ASE,-269.226613229764,,0.01263412,,,,True,structures/reference/5-R2.xyz
5-TS,orbmol_v2,ASE,-440.068664435481,,0.01405092,,,,True,structures/reference/5-TS.xyz
50-R1,orbmol_v2,ASE,-645.016565065798,,0.01388383,,,,True,structures/reference/50-R1.xyz
50-R2,orbmol_v2,ASE,-415.971763017018,,0.01383448,,,,True,structures/reference/50-R2.xyz
50-TS,orbmol_v2,ASE,-1060.987151497565,,0.01412130,,,,True,structures/reference/50-TS.xyz
6-P1,orbmol_v2,ASE,-440.130193289495,,0.01307025,,,,True,structures/reference/6-P1.xyz
6-TS,orbmol_v2,ASE,-440.061366517539,,0.01393779,,,,True,structures/reference/6-TS.xyz
7-P1,orbmol_v2,ASE,-616.019144044568,,0.01371248,,,,True,structures/reference/7-P1.xyz
7-R1,orbmol_v2,ASE,-615.997758715897,,0.01377310,,,,True,structures/reference/7-R1.xyz
7-TS,orbmol_v2,ASE,-615.979094909249,,0.01387673,,,,True,structures/reference/7-TS.xyz
8-P1,orbmol_v2,ASE,-1115.589075832027,,0.01396255,,,,True,structures/reference/8-P1.xyz
8-R1,orbmol_v2,ASE,-157.181767567591,,0.01286523,,,,True,structures/reference/8-R1.xyz
8-R2,orbmol_v2,ASE,-958.351729994692,,0.01288735,,,,True,structures/reference/8-R2.xyz
8-TS,orbmol_v2,ASE,-1115.533197070293,,0.01346247,,,,True,structures/reference/8-TS.xyz
9-P1,orbmol_v2,ASE,-614.845956544662,,0.01340101,,,,True,structures/reference/9-P1.xyz
9-R1,orbmol_v2,ASE,-614.830019893823,,0.01818884,,,,True,structures/reference/9-R1.xyz
9-TS,orbmol_v2,ASE,-614.811157073440,,0.01315509,,,,True,structures/reference/9-TS.xyz
1-P1,polar-1-l,ASE,-616.781770926651,,0.49959145,,,,True,structures/reference/1-P1.xyz
1-R1,polar-1-l,ASE,-616.782327600233,,0.59129105,,,,True,structures/reference/1-R1.xyz
1-TS,polar-1-l,ASE,-616.763408061795,,0.42349104,,,,True,structures/reference/1-TS.xyz
10-P1,polar-1-l,ASE,-153.182376196232,,0.47284808,,,,True,structures/reference/10-P1.xyz
10-P2,polar-1-l,ASE,-39.817659812449,,0.21964244,,,,True,structures/reference/10-P2.xyz
10-R1,polar-1-l,ASE,-193.012899047010,,0.28293865,,,,True,structures/reference/10-R1.xyz
10-TS,polar-1-l,ASE,-192.987678883776,,0.17145988,,,,True,structures/reference/10-TS.xyz
11-P1,polar-1-l,ASE,-344.923301046995,,0.13624635,,,,True,structures/reference/11-P1.xyz
11-P2,polar-1-l,ASE,-203.447381468125,,0.14162147,,,,True,structures/reference/11-P2.xyz
11-R1,polar-1-l,ASE,-548.382738736896,,0.16227948,,,,True,structures/reference/11-R1.xyz
11-TS,polar-1-l,ASE,-548.367121295363,,0.16441866,,,,True,structures/reference/11-TS.xyz
12-P1,polar-1-l,ASE,-803.592260105224,,0.18001413,,,,True,structures/reference/12-P1.xyz
12-R1,polar-1-l,ASE,-646.346801875522,,0.13574625,,,,True,structures/reference/12-R1.xyz
12-R2,polar-1-l,ASE,-157.185388548278,,0.13694616,,,,True,structures/reference/12-R2.xyz
12-TS,polar-1-l,ASE,-803.529577969605,,0.18395071,,,,True,structures/reference/12-TS.xyz
13-P1,polar-1-l,ASE,-456.138252411403,,0.15957215,,,,True,structures/reference/13-P1.xyz
13-R2,polar-1-l,ASE,-263.087535282395,,0.15462902,,,,True,structures/reference/13-R2.xyz
13-TS,polar-1-l,ASE,-456.092020201001,,0.15897056,,,,True,structures/reference/13-TS.xyz
14-P1,polar-1-l,ASE,-388.336782242805,,0.17488366,,,,True,structures/reference/14-P1.xyz
14-R1,polar-1-l,ASE,-193.008602073628,,0.17223091,,,,True,structures/reference/14-R1.xyz
14-R2,polar-1-l,ASE,-195.254014608997,,0.13771095,,,,True,structures/reference/14-R2.xyz
14-TS,polar-1-l,ASE,-388.281907849851,,0.17720344,,,,True,structures/reference/14-TS.xyz
15-P1,polar-1-l,ASE,-384.982141416110,,0.16032615,,,,True,structures/reference/15-P1.xyz
15-R1,polar-1-l,ASE,-306.389725271150,,0.13535566,,,,True,structures/reference/15-R1.xyz
15-R2,polar-1-l,ASE,-78.566488293117,,0.14390102,,,,True,structures/reference/15-R2.xyz
15-TS,polar-1-l,ASE,-384.923123746775,,0.15984765,,,,True,structures/reference/15-TS.xyz
16-P1,polar-1-l,ASE,-460.210003153112,,0.16444837,,,,True,structures/reference/16-P1.xyz
16-R1,polar-1-l,ASE,-381.626883626569,,0.13824551,,,,True,structures/reference/16-R1.xyz
16-TS,polar-1-l,ASE,-460.162785561771,,0.16353949,,,,True,structures/reference/16-TS.xyz
17-P1,polar-1-l,ASE,-647.649024100392,,0.16754771,,,,True,structures/reference/17-P1.xyz
17-R2,polar-1-l,ASE,-341.224809832848,,0.15893422,,,,True,structures/reference/17-R2.xyz
17-TS,polar-1-l,ASE,-647.609991758950,,0.16723872,,,,True,structures/reference/17-TS.xyz
18-P1,polar-1-l,ASE,-555.288158495583,,0.13829913,,,,True,structures/reference/18-P1.xyz
18-R1,polar-1-l,ASE,-398.101735558133,,0.09464881,,,,True,structures/reference/18-R1.xyz
18-TS,polar-1-l,ASE,-555.274569456030,,0.13814851,,,,True,structures/reference/18-TS.xyz
19-P1,polar-1-l,ASE,-554.057212861043,,0.13317049,,,,True,structures/reference/19-P1.xyz
19-R2,polar-1-l,ASE,-155.962740832103,,0.17383521,,,,True,structures/reference/19-R2.xyz
19-TS,polar-1-l,ASE,-554.049423721109,,0.13362697,,,,True,structures/reference/19-TS.xyz
2-P1,polar-1-l,ASE,-616.804014975245,,0.20942525,,,,True,structures/reference/2-P1.xyz
2-TS,polar-1-l,ASE,-616.776605685907,,0.20791175,,,,True,structures/reference/2-TS.xyz
20-P1,polar-1-l,ASE,-780.249563658872,,0.13953910,,,,True,structures/reference/20-P1.xyz
20-P2,polar-1-l,ASE,-231.541182143523,,0.13423128,,,,True,structures/reference/20-P2.xyz
20-R1,polar-1-l,ASE,-1011.791048801706,,0.19025282,,,,True,structures/reference/20-R1.xyz
20-TS,polar-1-l,ASE,-1011.777842503375,,0.18887996,,,,True,structures/reference/20-TS.xyz
21-P1,polar-1-l,ASE,-914.579723135537,,0.16760482,,,,True,structures/reference/21-P1.xyz
21-R1,polar-1-l,ASE,-914.565120477914,,0.16971203,,,,True,structures/reference/21-R1.xyz
21-TS,polar-1-l,ASE,-914.552220089202,,0.16910051,,,,True,structures/reference/21-TS.xyz
22-P1,polar-1-l,ASE,-595.213276224452,,0.20133413,,,,True,structures/reference/22-P1.xyz
22-R1,polar-1-l,ASE,-595.191253597439,,0.20280012,,,,True,structures/reference/22-R1.xyz
22-TS,polar-1-l,ASE,-595.177987852167,,0.20322387,,,,True,structures/reference/22-TS.xyz
23-P1,polar-1-l,ASE,-310.933442167612,,0.16243232,,,,True,structures/reference/23-P1.xyz
23-R1,polar-1-l,ASE,-310.926016164309,,0.16123262,,,,True,structures/reference/23-R1.xyz
23-TS,polar-1-l,ASE,-310.915079244141,,0.16083611,,,,True,structures/reference/23-TS.xyz
24-P1,polar-1-l,ASE,-463.395298621127,,0.17353777,,,,True,structures/reference/24-P1.xyz
24-R1,polar-1-l,ASE,-463.375471303360,,0.17376299,,,,True,structures/reference/24-R1.xyz
24-TS,polar-1-l,ASE,-463.370822122112,,0.17542871,,,,True,structures/reference/24-TS.xyz
25-P1,polar-1-l,ASE,-385.439963252919,,0.15724508,,,,True,structures/reference/25-P1.xyz
25-R1,polar-1-l,ASE,-384.766798542690,,0.15472140,,,,True,structures/reference/25-R1.xyz
25-R2,polar-1-l,ASE,-40.490848557230,,0.13772646,,,,True,structures/reference/25-R2.xyz
25-TS,polar-1-l,ASE,-425.242191215156,,0.17564633,,,,True,structures/reference/25-TS.xyz
26-P2,polar-1-l,ASE,-115.047707809968,,0.13617873,,,,True,structures/reference/26-P2.xyz
26-R2,polar-1-l,ASE,-115.717081511928,,0.13916331,,,,True,structures/reference/26-R2.xyz
26-TS,polar-1-l,ASE,-500.475572299600,,0.17288171,,,,True,structures/reference/26-TS.xyz
27-P1,polar-1-l,ASE,-75.742419458825,,0.11457491,,,,True,structures/reference/27-P1.xyz
27-P2,polar-1-l,ASE,-549.225429674640,,0.12686580,,,,True,structures/reference/27-P2.xyz
27-R1,polar-1-l,ASE,-548.546646078531,,0.12342181,,,,True,structures/reference/27-R1.xyz
27-R2,polar-1-l,ASE,-76.433635169831,,0.12351911,,,,True,structures/reference/27-R2.xyz
27-TS,polar-1-l,ASE,-624.966416512015,,0.13890586,,,,True,structures/reference/27-TS.xyz
28-TS,polar-1-l,ASE,-589.024855450654,,0.14966948,,,,True,structures/reference/28-TS.xyz
29-P1,polar-1-l,ASE,-157.744559656022,,0.13516523,,,,True,structures/reference/29-P1.xyz
29-R1,polar-1-l,ASE,-158.403131530926,,0.14080995,,,,True,structures/reference/29-R1.xyz
29-TS,polar-1-l,ASE,-706.950403831549,,0.15690439,,,,True,structures/reference/29-TS.xyz
3-P1,polar-1-l,ASE,-834.249035795471,,0.17203756,,,,True,structures/reference/3-P1.xyz
3-R1,polar-1-l,ASE,-834.228311557555,,0.17057162,,,,True,structures/reference/3-R1.xyz
3-TS,polar-1-l,ASE,-834.204853864404,,0.17206257,,,,True,structures/reference/3-TS.xyz
30-P1,polar-1-l,ASE,-117.230195528629,,0.15384788,,,,True,structures/reference/30-P1.xyz
30-R1,polar-1-l,ASE,-117.875453500713,,0.17092500,,,,True,structures/reference/30-R1.xyz
30-TS,polar-1-l,ASE,-666.417535621229,,0.13670691,,,,True,structures/reference/30-TS.xyz
31-P1,polar-1-l,ASE,-754.137559271175,,0.19486021,,,,True,structures/reference/31-P1.xyz
31-R1,polar-1-l,ASE,-754.116219138947,,0.19717319,,,,True,structures/reference/31-R1.xyz
31-TS,polar-1-l,ASE,-754.106468171928,,0.19868438,,,,True,structures/reference/31-TS.xyz
32-P1,polar-1-l,ASE,-562.377825650293,,0.16574111,,,,True,structures/reference/32-P1.xyz
32-R1,polar-1-l,ASE,-562.361306707318,,0.16591654,,,,True,structures/reference/32-R1.xyz
32-TS,polar-1-l,ASE,-562.347567729529,,0.16667675,,,,True,structures/reference/32-TS.xyz
33-P1,polar-1-l,ASE,-679.068674813980,,0.20001989,,,,True,structures/reference/33-P1.xyz
33-R1,polar-1-l,ASE,-679.054919071231,,0.19974656,,,,True,structures/reference/33-R1.xyz
33-TS,polar-1-l,ASE,-679.042703525938,,0.20037077,,,,True,structures/reference/33-TS.xyz
34-P1,polar-1-l,ASE,-1139.893943608846,,0.20624529,,,,True,structures/reference/34-P1.xyz
34-R1,polar-1-l,ASE,-1139.880467278932,,0.20801606,,,,True,structures/reference/34-R1.xyz
34-TS,polar-1-l,ASE,-1139.866246186577,,0.20696198,,,,True,structures/reference/34-TS.xyz
35-P1,polar-1-l,ASE,-3253.716128897691,,0.20727181,,,,True,structures/reference/35-P1.xyz
35-R1,polar-1-l,ASE,-3253.701955441837,,0.20793408,,,,True,structures/reference/35-R1.xyz
35-TS,polar-1-l,ASE,-3253.685301422428,,0.20570379,,,,True,structures/reference/35-TS.xyz
36-P1,polar-1-l,ASE,-1074.907952313661,,0.17682655,,,,True,structures/reference/36-P1.xyz
36-R1,polar-1-l,ASE,-1074.881752549692,,0.17912539,,,,True,structures/reference/36-R1.xyz
36-TS,polar-1-l,ASE,-1074.871038797805,,0.17756368,,,,True,structures/reference/36-TS.xyz
37-P1,polar-1-l,ASE,-751.939351375069,,0.17889830,,,,True,structures/reference/37-P1.xyz
37-R1,polar-1-l,ASE,-751.919089891979,,0.17981121,,,,True,structures/reference/37-R1.xyz
37-TS,polar-1-l,ASE,-751.906026349592,,0.17759004,,,,True,structures/reference/37-TS.xyz
38-P1,polar-1-l,ASE,-348.289951192956,,0.16111916,,,,True,structures/reference/38-P1.xyz
38-P2,polar-1-l,ASE,-460.128315461912,,0.08362680,,,,True,structures/reference/38-P2.xyz
38-R1,polar-1-l,ASE,-808.437035099018,,0.16415820,,,,True,structures/reference/38-R1.xyz
38-TS,polar-1-l,ASE,-808.425671539928,,0.16452305,,,,True,structures/reference/38-TS.xyz
39-P2,polar-1-l,ASE,-2573.971110028076,,0.08406623,,,,True,structures/reference/39-P2.xyz
39-R1,polar-1-l,ASE,-2922.261096194542,,0.16435286,,,,True,structures/reference/39-R1.xyz
39-TS,polar-1-l,ASE,-2922.257524432760,,0.16513443,,,,True,structures/reference/39-TS.xyz
4-P1,polar-1-l,ASE,-834.255691869406,,0.17272032,,,,True,structures/reference/4-P1.xyz
4-TS,polar-1-l,ASE,-834.199839804053,,0.17222652,,,,True,structures/reference/4-TS.xyz
40-P1,polar-1-l,ASE,-462.816066508023,,0.17373961,,,,True,structures/reference/40-P1.xyz
40-R1,polar-1-l,ASE,-922.968348995053,,0.17754979,,,,True,structures/reference/40-R1.xyz
40-TS,polar-1-l,ASE,-922.957398863287,,0.17509749,,,,True,structures/reference/40-TS.xyz
41-P1,polar-1-l,ASE,-822.704190911887,,0.17196713,,,,True,structures/reference/41-P1.xyz
41-R1,polar-1-l,ASE,-1282.857252780113,,0.17449117,,,,True,structures/reference/41-R1.xyz
41-TS,polar-1-l,ASE,-1282.851092642429,,0.17445514,,,,True,structures/reference/41-TS.xyz
42-P1,polar-1-l,ASE,-509.382396626473,,0.15738878,,,,True,structures/reference/42-P1.xyz
42-R1,polar-1-l,ASE,-430.784474583115,,0.13398773,,,,True,structures/reference/42-R1.xyz
42-TS,polar-1-l,ASE,-509.329864147373,,0.15856201,,,,True,structures/reference/42-TS.xyz
43-P1,polar-1-l,ASE,-304.715333880500,,0.14332122,,,,True,structures/reference/43-P1.xyz
43-R1,polar-1-l,ASE,-304.685104856230,,0.13906662,,,,True,structures/reference/43-R1.xyz
43-TS,polar-1-l,ASE,-304.666329331120,,0.14025628,,,,True,structures/reference/43-TS.xyz
44-P1,polar-1-l,ASE,-109.552765930538,,0.11234069,,,,True,structures/reference/44-P1.xyz
44-P2,polar-1-l,ASE,-195.188435267295,,0.13529795,,,,True,structures/reference/44-P2.xyz
44-TS,polar-1-l,ASE,-304.708604359259,,0.13917216,,,,True,structures/reference/44-TS.xyz
45-P1,polar-1-l,ASE,-422.622823069908,,0.18014630,,,,True,structures/reference/45-P1.xyz
45-R1,polar-1-l,ASE,-422.605334723681,,0.18026041,,,,True,structures/reference/45-R1.xyz
45-TS,polar-1-l,ASE,-422.584197229328,,0.17997694,,,,True,structures/reference/45-TS.xyz
46-P1,polar-1-l,ASE,-313.117992006967,,0.17300525,,,,True,structures/reference/46-P1.xyz
46-TS,polar-1-l,ASE,-422.619806936081,,0.17953396,,,,True,structures/reference/46-TS.xyz
47-P1,polar-1-l,ASE,-309.518638008063,,0.14679265,,,,True,structures/reference/47-P1.xyz
47-R1,polar-1-l,ASE,-419.067719889699,,0.15813130,,,,True,structures/reference/47-R1.xyz
47-TS,polar-1-l,ASE,-419.044316285432,,0.15802951,,,,True,structures/reference/47-TS.xyz
48-P1,polar-1-l,ASE,-951.523484798339,,0.25721694,,,,True,structures/reference/48-P1.xyz
48-R1,polar-1-l,ASE,-1061.035204835652,,0.26697093,,,,True,structures/reference/48-R1.xyz
48-TS,polar-1-l,ASE,-1061.031432551429,,0.26715058,,,,True,structures/reference/48-TS.xyz
49-P1,polar-1-l,ASE,-477.259184932237,,0.16029400,,,,True,structures/reference/49-P1.xyz
49-R1,polar-1-l,ASE,-586.729034785204,,0.16743395,,,,True,structures/reference/49-R1.xyz
49-TS,polar-1-l,ASE,-586.722542207193,,0.16628650,,,,True,structures/reference/49-TS.xyz
5-P1,polar-1-l,ASE,-440.101620365692,,0.16282843,,,,True,structures/reference/5-P1.xyz
5-R1,polar-1-l,ASE,-170.830991216274,,0.15382761,,,,True,structures/reference/5-R1.xyz
5-R2,polar-1-l,ASE,-269.223396037134,,0.13231550,,,,True,structures/reference/5-R2.xyz
5-TS,polar-1-l,ASE,-440.064120772447,,0.16279325,,,,True,structures/reference/5-TS.xyz
50-R1,polar-1-l,ASE,-645.017286507518,,0.16903991,,,,True,structures/reference/50-R1.xyz
50-R2,polar-1-l,ASE,-415.971380470410,,0.13924367,,,,True,structures/reference/50-R2.xyz
50-TS,polar-1-l,ASE,-1060.986906482759,,0.26364013,,,,True,structures/reference/50-TS.xyz
6-P1,polar-1-l,ASE,-440.129382423622,,0.16590279,,,,True,structures/reference/6-P1.xyz
6-TS,polar-1-l,ASE,-440.061055967211,,0.16527643,,,,True,structures/reference/6-TS.xyz
7-P1,polar-1-l,ASE,-616.016518655113,,0.20534525,,,,True,structures/reference/7-P1.xyz
7-R1,polar-1-l,ASE,-616.003812929751,,0.20115949,,,,True,structures/reference/7-R1.xyz
7-TS,polar-1-l,ASE,-615.981690575898,,0.20460572,,,,True,structures/reference/7-TS.xyz
8-P1,polar-1-l,ASE,-1115.589146277729,,0.14274646,,,,True,structures/reference/8-P1.xyz
8-R1,polar-1-l,ASE,-157.181695017223,,0.13552935,,,,True,structures/reference/8-R1.xyz
8-R2,polar-1-l,ASE,-958.350104318858,,0.12736823,,,,True,structures/reference/8-R2.xyz
8-TS,polar-1-l,ASE,-1115.533663659635,,0.14213600,,,,True,structures/reference/8-TS.xyz
9-P1,polar-1-l,ASE,-614.845425643035,,0.20134290,,,,True,structures/reference/9-P1.xyz
9-R1,polar-1-l,ASE,-614.830869207441,,0.19844608,,,,True,structures/reference/9-R1.xyz
9-TS,polar-1-l,ASE,-614.810673130340,,0.19910783,,,,True,structures/reference/9-TS.xyz
1-P1,polar-1-m,ASE,-616.780537542702,,0.36893323,,,,True,structures/reference/1-P1.xyz
1-R1,polar-1-m,ASE,-616.778376036384,,0.42402861,,,,True,structures/reference/1-R1.xyz
1-TS,polar-1-m,ASE,-616.759774170634,,0.31673289,,,,True,structures/reference/1-TS.xyz
10-P1,polar-1-m,ASE,-153.180931879424,,0.41391088,,,,True,structures/reference/10-P1.xyz
10-P2,polar-1-m,ASE,-39.817327439302,,0.11127487,,,,True,structures/reference/10-P2.xyz
10-R1,polar-1-m,ASE,-193.013549142549,,0.12397879,,,,True,structures/reference/10-R1.xyz
10-TS,polar-1-m,ASE,-192.986220164991,,0.08023961,,,,True,structures/reference/10-TS.xyz
11-P1,polar-1-m,ASE,-344.923217980941,,0.06806144,,,,True,structures/reference/11-P1.xyz
11-P2,polar-1-m,ASE,-203.442179190092,,0.07218295,,,,True,structures/reference/11-P2.xyz
11-R1,polar-1-m,ASE,-548.382185400742,,0.07954233,,,,True,structures/reference/11-R1.xyz
11-TS,polar-1-m,ASE,-548.362291105551,,0.08027365,,,,True,structures/reference/11-TS.xyz
12-P1,polar-1-m,ASE,-803.589662171774,,0.08642506,,,,True,structures/reference/12-P1.xyz
